t,angle
94.486181,-19.5842125618041
94.496184,-20.2420967356442
94.506182,-21.0863643962412
94.516181,-21.5747459085834
94.526217,-21.9683495924868
94.536198,-22.7187844109064
94.546209,-23.1870300898983
94.556192,-23.9939899187614
94.566183,-24.6507461210993
94.576182,-25.176395640385
94.586181,-25.5141509014379
94.596185,-26.1335047006267
94.606181,-27.0153858518683
94.616183,-27.541163031802
94.626181,-27.9167098954655
94.636206,-28.4234561366197
94.646182,-28.9674780485249
94.656182,-29.811929929319
94.666183,-30.3186716709219
94.676182,-30.7690129345013
94.686182,-31.3135501023676
94.696181,-31.7456359785942
94.706198,-32.5175579059471
94.716185,-32.7255417227195
94.726182,-33.2001929895115
94.736183,-33.4398543857817
94.746182,-34.2432870620867
94.75625,-33.9988567032751
94.766182,-34.5798002494922
94.776182,-34.5791488564578
94.786183,-34.8419818487184
94.796201,-34.7103240573704
94.806184,-34.89809018987
94.816182,-34.935548120396
94.826182,-34.954354172292
94.836183,-34.7666285813189
94.846182,-34.6728718473785
94.856182,-34.410030043572
94.866182,-33.3781470107297
94.876186,-32.5709138178712
94.886261,-31.8014847526515
94.896182,-31.3337997209596
94.906183,-30.8444729620954
94.916183,-29.924453923729
94.926221,-28.9683986071499
94.936208,-28.2203364326172
94.946198,-27.6012224442208
94.956199,-26.7735675659684
94.966188,-26.4383900029798
94.97623,-25.8172605270657
94.986188,-25.2177006310103
94.996197,-24.5050103158307
95.006182,-23.8107912840823
95.016201,-23.2479647346641
95.026182,-22.3475608371174
95.036184,-21.5222376451213
95.046188,-20.545163863005
95.056182,-19.8705732185735
95.066376,-18.707590952247
95.076187,-17.5999342011614
95.086216,-16.0408709455548
95.096201,-14.5014552129366
95.106209,-13.1497624547959
95.116198,-11.5541989074616
95.126207,-9.39501551300047
95.136215,-7.81800551733515
95.146236,-6.01580361348797
95.156443,-3.96932165975969
95.166222,-2.31715603210532
95.176235,-0.364667270256835
95.186242,1.32483520716084
95.196237,2.90149363288059
95.206236,4.59034631683939
95.216241,6.31704553955604
95.22626,8.0856876099816
95.236253,9.40138782269278
95.246314,10.4417955396163
95.256262,11.7822251393107
95.266245,13.1501810852252
95.276249,13.9939644845922
95.286256,15.2696472203119
95.296262,16.283022586445
95.306279,17.35262232975
95.316274,18.4787143657606
95.326283,19.6423237755764
95.336377,20.5056492752492
95.346294,21.7068125155011
