timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
90631451,90630165,0.33678836,2.7156255e-05,-3.5716121,3.997977,0.35452414,3.9162097,0
90651347,90650173,0.33709344,2.6859148e-05,-1.1045494,3.9602587,0.034229785,3.9604275,0
90671356,90670180,0.3370367,2.657587e-05,0.21150804,4.003388,0.0012416053,4.0886617,0
90691262,90690194,0.3376784,2.6307745e-05,-2.4956267,4.1311107,0.16751353,4.0679717,0
90711272,90710194,0.338447,2.6047219e-05,-3.0236893,4.109441,0.24720034,4.0354075,0
90731400,90730201,0.33864632,2.5795327e-05,-0.79390955,4.0755963,0.01718337,4.0853333,0
90751619,90750208,0.3386091,2.5555e-05,0.15266514,4.1245527,0.00062785647,4.1932874,0
90771543,90770224,0.3387577,2.532689e-05,-0.6330581,4.2318835,0.010522305,4.242903,0
90792152,90790227,0.3393219,2.5106385e-05,-2.458324,4.281013,0.15685168,4.215376,0
90811459,90810230,0.33996427,2.4890083e-05,-2.8159213,4.252856,0.2071657,4.1807036,0
90831452,90830237,0.34050786,2.467819e-05,-2.3970473,4.2174478,0.15137738,4.1542397,0
90851393,90850245,0.34130824,2.4470586e-05,-3.553334,4.1903324,0.33479664,4.113489,0
90871306,90870251,0.34213653,2.4267256e-05,-3.6963005,4.148803,0.36590573,4.073152,0
90891306,90890258,0.34233811,2.4068891e-05,-0.9059372,4.107568,0.022200817,4.102107,0
90911327,90910266,0.34226608,2.3876013e-05,0.32937193,4.1361046,0.0029143328,4.2039256,0
90931680,90930320,0.34265938,2.3689776e-05,-1.8513907,4.2378645,0.08986831,4.1877084,0
90951654,90950280,0.34368712,2.350571e-05,-4.8564243,4.22139,0.62077653,4.164971,0
90971599,90970287,0.34434474,2.3326167e-05,-3.1363976,4.1979218,0.26036668,4.1251736,0
90991645,90990294,0.34492484,2.3148581e-05,-2.7682328,4.1577115,0.20478983,4.0893416,0
91011617,91010301,0.3461171,2.2971317e-05,-5.6697044,4.1217885,0.86654806,4.0947876,0
91031519,91030308,0.3469776,2.2799806e-05,-4.160523,4.1264887,0.46609312,4.0585623,0
91051460,91050359,0.3471973,2.2630888e-05,-1.0654097,4.0897546,0.030838517,4.075114,0
91071434,91070330,0.34746233,2.2465078e-05,-1.2995327,4.106097,0.045698572,4.079221,0
91091470,91090329,0.34839052,2.2301108e-05,-4.57781,4.110128,0.56652313,4.051547,0
91111678,91110337,0.34901193,2.2139466e-05,-3.0755162,4.082043,0.25746366,4.0130296,0
91131689,91130361,0.35003817,2.1978294e-05,-5.0621915,4.043372,0.7041917,3.998172,0
91151580,91150351,0.35052437,2.1820524e-05,-2.4185724,4.0279956,0.16135658,3.9693365,0
91171585,91170358,0.35095266,2.1664428e-05,-2.1338701,3.998853,0.12651967,3.946638,0
91191521,91190365,0.35134467,2.1509766e-05,-1.9562293,3.9759333,0.10694437,3.928134,0
91211475,91210373,0.3521543,2.1356378e-05,-4.0469503,3.957267,0.45985183,3.893459,0
91231474,91230380,0.35289356,2.1204589e-05,-3.6973894,3.9222481,0.38726905,3.8559492,0
91251478,91250386,0.35354465,2.1054408e-05,-3.2574558,3.8843699,0.30352467,3.818277,0
91271547,91270394,0.3543106,2.0905029e-05,-3.8232493,3.8464744,0.42224047,3.78231,0
91291739,91290402,0.35472244,2.075782e-05,-2.0605326,3.8100448,0.12381874,3.762493,0
91311708,91310408,0.35559037,2.06119e-05,-4.3493643,3.7900422,0.55458105,3.7340531,0
91331633,91330415,0.35598913,2.0468384e-05,-2.0067353,3.7611475,0.118964486,3.7158947,0
91351766,91350422,0.35659426,2.0326695e-05,-3.0566967,3.742711,0.27738047,3.6803682,0
91371574,91370430,0.3573778,2.0186104e-05,-3.9536083,3.7069132,0.46852452,3.647275,0
91391721,91390437,0.3578331,2.0048072e-05,-2.3072028,3.6732967,0.16101749,3.6224093,0
91411576,91410444,0.35823667,1.9912066e-05,-2.052783,3.6480615,0.12834573,3.6030333,0
91431519,91430451,0.3586328,1.9778112e-05,-2.0242505,3.6283474,0.12548074,3.5839105,0
91451622,91450458,0.3589233,1.964651e-05,-1.4929852,3.60883,0.06862812,3.5798767,0
91471824,91470465,0.35901588,1.9517673e-05,-0.4805286,3.6044252,0.007118032,3.618275,0
91491814,91490513,0.35908437,1.939282e-05,-0.36277294,3.6425045,0.0040144604,3.6597056,0
91511715,91510479,0.35958818,1.927116e-05,-2.7170131,3.6837578,0.22266394,3.6256778,0
91531845,91530486,0.35996348,1.9151128e-05,-2.027519,3.6493492,0.12516184,3.6020372,0
91551694,91550493,0.36031687,1.9032996e-05,-1.9175599,3.6253407,0.112695485,3.5805635,0
91571630,91570501,0.3604821,1.8917113e-05,-0.90212953,3.6034443,0.025094438,3.5912595,0
91591671,91590508,0.3605796,1.8803814e-05,-0.5388956,3.6138532,0.008928865,3.6160982,0
91611710,91610539,0.36094394,1.8692988e-05,-2.0419729,3.6385055,0.12733108,3.5894506,0
91631654,91630522,0.36133233,1.8583467e-05,-2.1810236,3.61157,0.14634646,3.5604572,0
91651815,91650529,0.36164907,1.8475133e-05,-1.7807045,3.5822988,0.09835114,3.539019,0
91671835,91670536,0.3620936,1.8367748e-05,-2.5020652,3.5606735,0.19535412,3.5061536,0
91691758,91690543,0.3624125,1.8261138e-05,-1.7929306,3.527583,0.10125285,3.4842534,0
91711746,91710551,0.36281636,1.8155519e-05,-2.2734551,3.5054832,0.16382582,3.453985,0
91731703,91730558,0.36322084,1.8050381e-05,-2.2719297,3.4750605,0.16503838,3.4238782,0
91751696,91750565,0.36341494,1.7945942e-05,-1.0889922,3.4447584,0.038251486,3.421116,0
91771631,91770581,0.36370447,1.784273e-05,-1.6328133,3.4418647,0.08606702,3.401759,0
91791715,91790579,0.3640494,1.7740229e-05,-1.9462714,3.422373,0.1229807,3.375844,0
91811739,91810587,0.36447233,1.7638058e-05,-2.3807676,3.3963563,0.18542925,3.3444684,0
91831875,91830593,0.36521018,1.7535875e-05,-4.134095,3.3649108,0.56434524,3.3278646,0
91851919,91850600,0.36570016,1.7434919e-05,-2.754281,3.3480892,0.25175434,3.2951765,0
91872199,91870607,0.36604416,1.7334469e-05,-1.928766,3.3152223,0.12468205,3.270561,0
91892012,91890622,0.36649108,1.7234268e-05,-2.499385,3.290526,0.2109398,3.2393372,0
91911943,91910622,0.36706144,1.7133969e-05,-3.1731339,3.2592452,0.34325528,3.2086544,0
91931919,91930630,0.3677103,1.7033666e-05,-3.5927544,3.228491,0.44423518,3.1826277,0
91951726,91950679,0.368065,1.6934117e-05,-1.9630194,3.2022796,0.13370493,3.1584628,0
91971709,91970641,0.36856157,1.683483e-05,-2.7413702,3.1780267,0.26274553,3.1275024,0
91991867,91990703,0.36921772,1.6735401e-05,-3.6017935,3.1470213,0.45803156,3.1023915,0
92012023,92010657,0.36966607,1.66369e-05,-2.4623508,3.1216896,0.21580806,3.073241,0
92032018,92030667,0.37026846,1.6538454e-05,-3.2936146,3.0924644,0.38976097,3.045022,0
92052008,92050672,0.37067163,1.6440676e-05,-2.2013693,3.0640578,0.17573018,3.018858,0
92072430,92070679,0.37105906,1.6343742e-05,-2.114934,3.0376866,0.16360936,2.993884,0
92091886,92090686,0.3715575,1.6247155e-05,-2.7144077,3.0126038,0.27174756,2.9645035,0
92111989,92110693,0.37189168,1.6151922e-05,-1.8229668,2.9829004,0.12378735,2.944467,0
92131895,92130700,0.37228432,1.6057455e-05,-2.1428847,2.962707,0.1722132,2.9194179,0
92151814,92150707,0.37232378,1.5964937e-05,-0.21648574,2.9372509,0.0017728624,2.9523284,0
92171909,92170715,0.37309477,1.5874133e-05,-4.292804,2.9701467,0.68938476,2.9463415,0
92192385,92190734,0.3730224,1.5786052e-05,0.4083619,2.963715,0.0062518925,3.0116212,0
92212085,92210729,0.37316075,1.5701184e-05,-0.8031057,3.0288584,0.023660501,3.0156188,0
92232027,92230736,0.37345487,1.5617888e-05,-1.7237031,3.032668,0.1088573,2.9941163,0
92252063,92250744,0.37374312,1.5535768e-05,-1.6945875,3.010907,0.10597127,2.973013,0
92271915,92270750,0.37406668,1.5454556e-05,-1.9053324,2.9895983,0.13492307,2.9485388,0
92291920,92290757,0.37404928,1.5374764e-05,0.10299349,2.9648004,0.0003975407,2.9885793,0
92311894,92310765,0.37409353,1.5297395e-05,-0.2672088,3.0046718,0.0026403533,3.0083148,0
92332405,92330772,0.37455517,1.5221323e-05,-2.81952,3.0243382,0.29206365,2.9795952,0
92351855,92350779,0.37486935,1.51464155e-05,-1.923518,2.9953148,0.13724847,2.9535155,0
92372497,92370786,0.37560523,1.50713395e-05,-4.480955,2.9692082,0.7513772,2.961314,0
92392495,92390794,0.3756965,1.4998448e-05,-0.56439316,2.9766934,0.011890138,2.9689212,0
92412106,92410846,0.3761899,1.4926229e-05,-3.0668883,2.9842832,0.35019776,2.94262,0
92432092,92430820,0.37628013,1.4854527e-05,-0.56034493,2.957813,0.011794993,2.9495273,0
