timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
40432145,0.9998212,-0.014421856,0.007557666,0.009620589,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40437146,0.9998212,-0.014420776,0.0075557963,0.009617559,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40442147,0.9998213,-0.014419796,0.0075561223,0.009618583,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40447150,0.9998213,-0.014419201,0.0075567155,0.009615784,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40452149,0.9998212,-0.014420654,0.0075579965,0.009616788,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40457152,0.9998212,-0.0144224,0.007559692,0.009616993,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40462152,0.9998212,-0.014422357,0.0075592217,0.009619095,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40467154,0.99982107,-0.014426023,0.0075549,0.0096203135,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40472156,0.9998211,-0.014423458,0.0075562457,0.0096207885,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40477156,0.9998213,-0.01442104,0.00755351,0.0096189985,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40482158,0.99982125,-0.014418978,0.0075543635,0.009617964,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40487206,0.99982125,-0.014418193,0.0075533083,0.009618108,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40492175,0.99982125,-0.014419313,0.0075536035,0.009618214,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40497162,0.99982125,-0.014417921,0.0075543295,0.009620327,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40502163,0.99982125,-0.01441748,0.007550647,0.009621441,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40507171,0.9998213,-0.014416555,0.0075505376,0.009627334,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40512166,0.9998212,-0.014415097,0.0075507555,0.009629248,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40517167,0.99982125,-0.0144175235,0.0075543127,0.009629562,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40522169,0.9998212,-0.014415192,0.0075553646,0.009631086,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40527176,0.99982125,-0.014412963,0.007553616,0.009629947,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40532170,0.99982136,-0.014408787,0.0075491946,0.009629752,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40537172,0.9998214,-0.014406189,0.007547277,0.009627721,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40542173,0.9998215,-0.014402642,0.0075437184,0.009629883,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40547184,0.9998215,-0.014402464,0.0075399373,0.009627761,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40552176,0.9998216,-0.014401119,0.0075364546,0.0096273385,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40557178,0.9998216,-0.014400504,0.0075343437,0.0096296575,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40562178,0.9998216,-0.014398507,0.007530599,0.00963006,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40567183,0.99982166,-0.014393455,0.0075305956,0.009630173,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40572185,0.9998217,-0.014393628,0.007528232,0.009633658,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40577187,0.9998217,-0.014393448,0.007528101,0.00963147,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40582188,0.99982184,-0.014385742,0.007526482,0.009629416,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40587186,0.9998218,-0.0143880285,0.0075258324,0.009631937,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40592191,0.99982184,-0.014388279,0.0075226715,0.009635889,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40597192,0.99982184,-0.014386902,0.007524172,0.009632788,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40602191,0.99982184,-0.0143860355,0.0075212093,0.009630337,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40607191,0.99982196,-0.014384162,0.0075223697,0.009629678,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40612194,0.9998219,-0.014381952,0.0075226566,0.009627856,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40617194,0.999822,-0.0143783055,0.0075248606,0.009621908,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40622194,0.999822,-0.014379854,0.007524134,0.009623591,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40627199,0.999822,-0.014378786,0.007523581,0.009623652,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40632197,0.9998221,-0.014373182,0.0075258696,0.009623318,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40637198,0.9998221,-0.014373338,0.007525451,0.009622814,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40642207,0.99982214,-0.014369759,0.0075273262,0.009625438,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40647252,0.9998222,-0.01436682,0.007525093,0.0096250735,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40652240,0.9998222,-0.01436863,0.0075234687,0.00962271,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
